dt,global,tropical,south,north
1931-03-01,16.65138,25.537054054054053,19.671428571428574,10.402982142857143
1931-04-01,19.502660000000002,26.32,16.732428571428567,15.344624999999999
1931-05-01,22.223860000000005,26.37148648648649,14.994285714285713,20.387160714285717
1931-06-01,23.824549999999995,25.396918918918924,13.114142857142856,24.12446428571429
1931-07-01,24.08683,24.325189189189192,12.501571428571427,25.3775
1931-08-01,24.018579999999996,24.326432432432433,13.070571428571428,25.183678571428572
1931-09-01,22.263099999999994,24.730702702702704,13.884571428571428,21.68003571428571
1931-10-01,19.46788,24.741162162162162,15.622285714285713,16.464446428571428
1931-11-01,16.27874,24.06316216216216,17.25971428571429,11.012839285714287
1931-12-01,13.06486,23.36856756756757,19.300714285714285,5.477571428571429
1932-01-01,13.036109999999999,22.979675675675676,20.102285714285717,5.5829821428571424
1932-02-01,12.78549,23.863486486486487,20.386142857142858,4.516017857142857
1932-03-01,15.95649,24.867027027027024,19.78242857142857,9.590928571428574
1932-04-01,19.428340000000002,25.897918918918922,18.109714285714286,15.318624999999999
1932-05-01,22.14154,25.959513513513514,15.177999999999999,20.489392857142857
1932-06-01,23.695670000000003,25.146810810810813,13.251000000000001,24.042464285714285
1932-07-01,24.189579999999996,23.955216216216215,13.127571428571429,25.727178571428574
1932-08-01,23.917700000000004,24.15402702702703,13.282,25.091017857142855
1932-09-01,22.442319999999995,24.647486486486486,14.783714285714286,21.942660714285715
1932-10-01,19.82573,24.894135135135134,15.838999999999999,16.975303571428572
1932-11-01,16.35333,24.254270270270272,18.104142857142854,10.914214285714285
1932-12-01,13.214770000000003,23.198756756756755,18.88842857142857,5.909
1933-01-01,11.454960000000003,23.340162162162162,19.68,2.5741071428571423
1933-02-01,13.51668,24.239243243243244,20.225142857142856,5.593571428571429
1933-03-01,15.902250000000002,25.209972972972977,19.20442857142857,9.339732142857144
1933-04-01,18.987650000000002,25.752972972972973,16.922857142857143,14.77580357142857
1933-05-01,21.94987,25.83597297297298,14.971,20.254625
1933-06-01,23.344109999999997,24.822945945945946,12.974142857142857,23.66326785714286
1933-07-01,24.244339999999998,24.20986486486487,12.114,25.783410714285715
1933-08-01,23.699250000000003,24.06418918918919,12.96742857142857,24.799607142857145
1933-09-01,22.140389999999993,24.403351351351347,14.358571428571427,21.61794642857143
1933-10-01,19.28013,24.39218918918918,16.156142857142857,16.293017857142853
1933-11-01,15.99751,23.893108108108105,17.03742857142857,10.650785714285714
1933-12-01,12.688559999999997,22.90875675675676,18.686285714285713,5.186214285714286
1934-01-01,11.268829999999998,22.749729729729733,20.235857142857146,2.562357142857143
1934-02-01,13.086210000000001,23.617729729729728,20.330000000000002,5.222410714285715
1934-03-01,15.99027,24.748243243243238,19.999714285714283,9.702571428571428
1934-04-01,19.2745,25.766972972972972,17.333142857142857,15.227500000000001
1934-05-01,22.481269999999995,25.915108108108107,15.691571428571427,21.06119642857143
1934-06-01,23.639920000000004,25.062756756756755,13.88314285714286,23.919428571428572
1934-07-01,24.31354,24.18616216216216,12.67842857142857,25.85208928571429
1934-08-01,23.72722,24.231729729729732,13.638142857142856,24.65501785714286
1934-09-01,22.48757,24.719027027027025,14.737285714285715,21.982000000000003
1934-10-01,19.20173,24.600783783783783,15.15557142857143,16.140267857142856
1934-11-01,16.137220000000003,23.896108108108105,17.548285714285715,10.834428571428573
1934-12-01,13.404329999999995,22.96137837837838,18.598999999999997,6.440517857142857
1935-01-01,11.746599999999999,23.17572972972973,19.73542857142857,3.196607142857143
1935-02-01,13.920949999999998,23.77772972972973,20.28828571428571,6.612517857142857
1935-03-01,16.819419999999997,25.254972972972972,19.253714285714288,10.941642857142858
1935-04-01,19.008239999999997,25.50437837837838,16.67642857142857,15.007625
1935-05-01,21.99104,25.945270270270267,14.467142857142859,20.318910714285714
1935-06-01,23.76876,25.0772972972973,13.312142857142858,24.21126785714286
1935-07-01,24.072860000000002,24.11510810810811,12.88142857142857,25.443875
1935-08-01,23.81696000000001,24.021837837837836,13.335285714285716,24.99180357142857
1935-09-01,22.2592,24.585324324324326,13.97557142857143,21.757749999999998
1935-10-01,20.01058,24.809513513513515,15.798428571428571,17.366375
1935-11-01,16.05093,24.142702702702707,17.476285714285716,10.526410714285715
1935-12-01,12.67355,23.524945945945944,19.050428571428572,4.706767857142857
1936-01-01,11.892580000000002,23.270027027027027,19.934,3.370160714285714
1936-02-01,12.963320000000001,24.144972972972973,19.674857142857142,4.7364999999999995
1936-03-01,16.112940000000002,25.32897297297297,19.641,9.582767857142857
1936-04-01,19.272890000000004,25.80781081081081,17.202857142857145,15.213928571428571
1936-05-01,22.303530000000002,26.2342972972973,15.285285714285715,20.583696428571425
1936-06-01,23.392059999999997,24.753486486486484,13.744285714285718,23.69851785714286
1936-07-01,24.15905,24.075135135135138,13.299714285714288,25.571910714285714
1936-08-01,23.802940000000003,24.04678378378378,13.477285714285715,24.932535714285713
1936-09-01,22.27113,24.605459459459457,14.144428571428572,21.744642857142857
1936-10-01,19.566549999999996,24.73983783783784,15.646285714285714,16.638517857142855
1936-11-01,16.260540000000002,24.300324324324322,17.135285714285715,10.839196428571428
1936-12-01,13.026930000000002,23.333432432432428,19.110857142857146,5.456785714285715
1937-01-01,11.817060000000001,23.101945945945946,19.628285714285713,3.384571428571428
1937-02-01,14.06927,24.359243243243245,20.72228571428571,6.438910714285714
1937-03-01,16.26399,25.269324324324327,19.715142857142858,9.882642857142859
1937-04-01,19.366670000000003,25.642054054054054,16.873571428571427,15.53207142857143
1937-05-01,22.358760000000004,25.950918918918923,14.894714285714286,20.918375
1937-06-01,23.701520000000002,25.333054054054053,13.227285714285713,23.93282142857143
1937-07-01,24.237129999999997,24.09645945945946,12.762571428571428,25.76439285714286
1937-08-01,24.33866,24.376270270270272,14.232857142857144,25.577035714285717
1937-09-01,22.58996,24.86721621621621,14.459428571428571,22.101660714285718
1937-10-01,19.636219999999998,24.643189189189187,15.891571428571428,16.796125
1937-11-01,16.38624,24.357405405405405,17.760285714285715,10.947821428571428
1937-12-01,12.699689999999999,23.19627027027027,18.84485714285714,4.996303571428571
1938-01-01,12.03248,23.527189189189187,20.394571428571428,3.3925000000000005
1938-02-01,13.402309999999998,24.253864864864862,20.076142857142855,5.398303571428571
1938-03-01,16.867489999999997,25.309594594594593,20.078857142857146,10.88825
1938-04-01,19.94684,25.984648648648648,17.334142857142858,16.284160714285715
1938-05-01,22.3299,26.096297297297298,15.307285714285713,20.719214285714287
1938-06-01,23.184030000000003,24.56064864864865,13.280428571428573,23.51242857142857
1938-07-01,24.31344,23.96359459459459,12.754142857142856,25.9895
1938-08-01,24.236990000000002,24.161675675675678,12.863285714285714,25.708464285714285
1938-09-01,22.310769999999998,24.59132432432433,14.655571428571426,21.760875
1938-10-01,19.98887,24.537864864864865,16.22457142857143,17.453821428571427
1938-11-01,16.226979999999998,23.841729729729728,17.93342857142857,10.9825
1938-12-01,12.993440000000003,23.176918918918915,19.236285714285714,5.484714285714285
1939-01-01,12.534490000000003,23.20127027027027,20.827428571428566,4.450178571428571
1939-02-01,13.76332,23.94435135135135,20.979285714285712,6.134571428571428
1939-03-01,16.006860000000003,24.99283783783784,19.761285714285712,9.60039285714286
1939-04-01,19.19202,25.719540540540542,17.073285714285714,15.144035714285716
1939-05-01,22.481409999999997,26.189054054054054,15.878714285714285,20.857053571428573
1939-06-01,23.62343,25.115729729729733,13.894,23.853624999999997
1939-07-01,24.31158,24.24056756756757,12.313142857142859,25.85830357142857
1939-08-01,24.350130000000004,24.34756756756757,13.774,25.673839285714287
1939-09-01,22.31779,24.57589189189189,14.117,21.85092857142857
1939-10-01,19.750220000000002,24.730297297297298,15.799428571428573,16.953660714285714
1939-11-01,16.242310000000003,24.08802702702702,17.434285714285714,10.909535714285713
1939-12-01,13.35105,23.202837837837837,18.779714285714284,6.16325
1940-01-01,11.453179999999998,23.08145945945946,20.39842857142857,2.6520535714285716
1940-02-01,13.45713,24.211648648648644,20.199142857142856,5.5087142857142855
1940-03-01,15.99475,25.007405405405404,20.14785714285714,9.520821428571427
1940-04-01,19.421889999999998,26.032324324324325,17.358142857142855,15.31225
1940-05-01,22.357879999999994,26.23154054054054,15.28357142857143,20.68278571428571
1940-06-01,23.761440000000004,25.24827027027027,13.819571428571427,24.02180357142857
1940-07-01,24.300549999999998,24.22324324324324,13.620428571428574,25.686642857142857
1940-08-01,23.48655,24.274135135135133,13.798428571428573,24.177196428571428
1940-09-01,22.327100000000005,24.975999999999996,14.536285714285713,21.550785714285716
1940-10-01,19.967299999999998,24.998432432432434,16.282285714285713,17.103785714285713
1940-11-01,16.591910000000002,24.241054054054054,17.16857142857143,11.465928571428572
1940-12-01,13.475849999999998,23.60283783783784,20.187285714285714,5.945875
1941-01-01,12.392829999999998,23.71664864864865,20.459714285714288,3.9026607142857146
1941-02-01,14.142420000000001,24.693216216216218,20.496285714285712,6.377125
1941-03-01,16.798759999999994,25.796135135135135,19.19742857142857,10.554232142857144
1941-04-01,20.13806,26.704216216216217,17.946714285714286,16.073625
1941-05-01,22.58897,26.670405405405404,15.354571428571429,20.796607142857145
1941-06-01,23.813229999999997,25.52816216216216,13.184714285714287,24.008714285714284
1941-07-01,24.438910000000007,24.548432432432428,13.039,25.791535714285715
1941-08-01,24.04162,24.793891891891892,14.031142857142859,24.795892857142857
1941-09-01,22.22442,25.016648648648644,13.828857142857142,21.429000000000002
1941-10-01,19.88,25.244351351351348,15.976999999999999,16.82357142857143
1941-11-01,16.49655,24.619567567567564,17.666714285714285,10.983285714285715
1941-12-01,13.312019999999997,23.655243243243245,19.346857142857143,5.723750000000001
1942-01-01,11.582619999999997,23.48956756756757,20.85757142857143,2.556160714285714
1942-02-01,13.181309999999998,24.704567567567565,20.895857142857146,4.603410714285715
1942-03-01,17.16498,25.794054054054055,19.849285714285713,11.128089285714285
1942-04-01,19.90808,26.26175675675676,17.350857142857144,16.029767857142854
1942-05-01,22.3802,26.31445945945946,15.423428571428571,20.650375
1942-06-01,24.095019999999998,25.46356756756757,13.077857142857143,24.567946428571425
1942-07-01,24.102369999999993,23.986432432432434,12.16042857142857,25.671714285714284
1942-08-01,23.76804,24.09567567567568,13.472999999999999,24.838446428571427
1942-09-01,22.2896,24.734621621621624,14.528142857142855,21.644321428571427
1942-10-01,19.819480000000002,24.747756756756758,15.883285714285714,17.05532142857143
1942-11-01,16.46144,24.214324324324323,17.869,11.163053571428572
1942-12-01,12.873180000000001,23.240081081081083,19.041714285714285,5.252553571428572
1943-01-01,11.749310000000003,23.260513513513512,20.076142857142855,3.102839285714286
1943-02-01,13.48537,23.743405405405404,20.265142857142855,5.8602678571428575
1943-03-01,16.41665,25.050108108108105,19.713714285714286,10.300267857142856
1943-04-01,19.00206,25.506000000000004,16.523857142857143,15.014589285714285
1943-05-01,22.264710000000004,25.84932432432432,14.924142857142856,20.813875
1943-06-01,23.472979999999996,24.743324324324323,13.232428571428573,23.913714285714285
1943-07-01,24.0179,24.024,12.516571428571428,25.451535714285715
1943-08-01,23.829980000000006,23.993567567567567,11.959714285714284,25.20567857142857
1943-09-01,22.203840000000003,24.415081081081084,13.971142857142857,21.77192857142857
1943-10-01,19.846960000000003,24.53762162162162,15.558000000000002,17.28389285714286
1943-11-01,16.463119999999996,24.154783783783785,17.375428571428575,11.267089285714286
1943-12-01,13.49954,23.081405405405405,18.671285714285712,6.522196428571427
1944-01-01,12.57837,23.192486486486484,20.88457142857143,4.527196428571429
1944-02-01,13.403450000000003,23.94267567567568,20.302428571428575,5.577660714285714
1944-03-01,16.319089999999996,25.008351351351354,19.79457142857143,10.143535714285715
1944-04-01,19.170979999999997,25.73537837837838,16.777285714285714,15.133000000000001
1944-05-01,22.310769999999998,26.1492972972973,14.588428571428574,20.73989285714286
1944-06-01,23.787079999999996,25.395108108108108,13.234857142857141,24.043660714285718
1944-07-01,24.31247000000001,24.248486486486488,12.665142857142857,25.810660714285714
1944-08-01,23.99551,24.470783783783784,13.518714285714285,24.991089285714285
1944-09-01,22.5651,24.82972972972973,15.140714285714285,21.996875
1944-10-01,19.664509999999996,24.936162162162162,16.74342857142857,16.546589285714287
1944-11-01,16.41933,24.30305405405405,17.880285714285716,11.027821428571428
1944-12-01,12.29277,23.340891891891893,19.249285714285715,4.123553571428571
1945-01-01,11.21685,23.33421621621622,20.028428571428574,2.1092857142857144
1945-02-01,12.738119999999999,23.883243243243243,20.27542857142857,4.432214285714286
1945-03-01,16.394899999999996,25.371999999999996,19.10585714285714,10.124732142857141
1945-04-01,19.73957,25.90543243243243,17.522571428571432,15.94282142857143
1945-05-01,21.968689999999995,25.900513513513513,14.828142857142856,20.26344642857143
1945-06-01,23.71677,25.086054054054053,13.373857142857146,24.10492857142857
1945-07-01,24.03349,24.235729729729727,12.45142857142857,25.347624999999997
1945-08-01,24.18637,24.417702702702705,14.272857142857145,25.272714285714283
1945-09-01,22.557720000000003,24.675783783783785,14.875714285714285,22.118535714285713
1945-10-01,19.47066,24.68802702702703,15.906571428571429,16.46898214285714
1945-11-01,16.74049,24.164675675675678,17.979142857142858,11.680392857142854
1945-12-01,12.646840000000003,23.031783783783784,18.825857142857142,5.012982142857143
1946-01-01,12.475770000000002,23.157702702702704,20.293,4.440910714285715
1946-02-01,14.215809999999998,24.23064864864865,20.834571428571426,6.771517857142858
1946-03-01,16.36363,25.429054054054053,19.042857142857144,10.039071428571429
1946-04-01,20.10683,25.912594594594594,16.804,16.683732142857142
1946-05-01,22.1544,26.07464864864865,15.393714285714285,20.409321428571428
1946-06-01,23.831169999999997,24.91924324324324,12.932714285714287,24.47457142857143
1946-07-01,24.33161,24.297432432432437,13.026857142857143,25.767285714285713
1946-08-01,24.062040000000003,24.184756756756755,13.762857142857142,25.268357142857145
1946-09-01,22.708419999999997,24.779243243243247,14.919285714285715,22.313839285714288
1946-10-01,19.731850000000005,24.943135135135137,15.439285714285713,16.82525
1946-11-01,16.81296,24.44289189189189,18.084142857142854,11.612857142857141
1946-12-01,12.799259999999999,23.6835945945946,19.316285714285716,4.793196428571428
1947-01-01,12.1436,23.675972972972975,20.636571428571425,3.462375
1947-02-01,13.024479999999999,24.37921621621621,21.258714285714287,4.492964285714286
1947-03-01,16.60082,25.410243243243244,19.495285714285718,10.4185
1947-04-01,19.984029999999997,25.95475675675676,17.057285714285715,16.404928571428574
1947-05-01,22.540600000000005,26.255702702702703,15.939285714285715,20.911142857142856
1947-06-01,23.971819999999994,25.54372972972973,13.818,24.20246428571429
1947-07-01,24.393480000000004,24.35124324324324,12.22942857142857,25.941892857142857
1947-08-01,24.246779999999994,24.485972972972974,13.175714285714287,25.472625
1947-09-01,22.407350000000005,24.66145945945946,14.238,21.939196428571428
1947-10-01,19.31222,24.631054054054054,15.200428571428574,16.311964285714286
1947-11-01,16.19912,24.078432432432432,17.11685714285714,10.878428571428572
1947-12-01,12.807479999999998,23.27981081081081,18.66428571428571,5.156160714285714
1948-01-01,12.550329999999999,23.265270270270275,20.124,4.524107142857143
1948-02-01,13.650360000000001,24.259405405405406,20.615428571428573,5.770178571428572
1948-03-01,16.19695,25.205810810810814,18.437,9.964660714285714
1948-04-01,19.99804,25.86494594594595,16.837999999999997,16.51669642857143
1948-05-01,22.380310000000005,26.292756756756756,15.113142857142858,20.70369642857143
1948-06-01,23.891510000000004,25.218324324324325,13.429999999999998,24.322553571428575
1948-07-01,24.17448,24.404459459459467,12.853285714285716,25.43767857142857
1948-08-01,23.944409999999998,24.235648648648645,13.290571428571427,25.083714285714287
1948-09-01,22.481980000000004,24.70151351351351,14.633000000000001,21.996624999999998
1948-10-01,19.546,24.81045945945946,15.554,16.56669642857143
1948-11-01,16.104999999999997,24.20183783783784,17.176,10.62142857142857
1948-12-01,13.369540000000002,23.148756756756757,19.270999999999997,6.170589285714286
1949-01-01,12.656419999999999,23.303108108108113,20.05785714285714,4.696821428571428
1949-02-01,13.703009999999999,23.887162162162163,19.69,6.225821428571429
1949-03-01,16.3448,25.622054054054054,19.720714285714287,9.793196428571429
1949-04-01,19.52225,26.032135135135135,16.788571428571426,15.562785714285715
1949-05-01,22.691039999999997,26.142054054054054,14.959571428571431,21.37733928571428
1949-06-01,23.70213,25.13416216216216,13.629714285714284,24.015017857142855
1949-07-01,24.147239999999996,24.261135135135135,12.790285714285716,25.491607142857138
1949-08-01,23.82974,24.359297297297296,13.227142857142857,24.805178571428574
1949-09-01,22.38658,24.6412972972973,14.254428571428571,21.913375
1949-10-01,19.78818,24.84378378378378,15.673714285714285,16.962178571428574
1949-11-01,16.21996,24.127297297297297,17.123285714285714,10.882553571428572
1949-12-01,13.136809999999999,23.130837837837838,18.698571428571427,5.838392857142857
1950-01-01,12.175079999999998,23.221702702702704,19.934142857142856,3.9065357142857144
1950-02-01,13.148870000000002,23.8134054054054,20.199999999999996,5.221267857142857
1950-03-01,16.4842,25.222054054054055,19.878142857142855,10.286732142857144
1950-04-01,19.682199999999998,25.87045945945946,17.181571428571427,15.906107142857142
1950-05-01,22.315330000000007,26.020945945945947,15.391999999999998,20.73239285714286
1950-06-01,23.620680000000004,25.13867567567567,13.780142857142854,23.847785714285717
1950-07-01,24.075089999999996,23.923864864864864,13.196285714285713,25.53485714285714
1950-08-01,23.7723,24.12083783783784,13.881,24.778428571428574
1950-09-01,22.125470000000004,24.44754054054054,15.003857142857143,21.481446428571427
1950-10-01,19.40081,24.341324324324326,15.710000000000003,16.597892857142856
1950-11-01,15.892649999999998,23.869999999999997,17.042714285714286,10.478142857142856
1950-12-01,12.723070000000005,23.004216216216214,19.25,5.114303571428572
1951-01-01,11.920409999999999,22.993216216216215,19.844285714285714,3.6139642857142857
1951-02-01,13.33906,23.792621621621624,20.24271428571429,5.569285714285714
1951-03-01,16.38018,25.425486486486488,19.670571428571428,9.992517857142857
1951-04-01,19.132849999999998,25.752378378378378,16.136285714285716,15.13380357142857
1951-05-01,22.344410000000003,26.12105405405406,15.286999999999997,20.731303571428572
1951-06-01,23.666999999999994,25.173702702702702,13.577857142857141,23.93264285714286
1951-07-01,24.21325,24.370621621621623,12.563285714285714,25.565517857142854
1951-08-01,24.157619999999998,24.41878378378379,12.945714285714287,25.38655357142857
1951-09-01,22.530479999999997,25.09491891891892,14.52757142857143,21.83648214285714
1951-10-01,20.15217,25.229945945945946,15.736571428571427,17.349160714285713
1951-11-01,16.528550000000003,24.594216216216218,17.523285714285713,11.075107142857144
1951-12-01,13.595530000000002,23.049891891891892,18.60942857142857,6.722160714285715
1952-01-01,12.88933,23.608189189189186,20.459857142857146,4.860910714285715
1952-02-01,13.77214,24.57727027027027,20.144,5.8365535714285715
1952-03-01,16.17328,25.374891891891888,19.901999999999997,9.627553571428573
1952-04-01,20.10459,26.07786486486486,17.14414285714286,16.528017857142856
1952-05-01,22.392830000000004,26.249972972972966,14.996857142857142,20.768857142857144
1952-06-01,23.817049999999995,25.247999999999998,13.506857142857143,24.160375
1952-07-01,24.30045,24.381405405405406,12.881,25.67439285714286
1952-08-01,23.86156,24.24605405405406,13.798428571428571,24.865410714285712
1952-09-01,22.54049,24.85237837837838,14.563,22.010178571428572
1952-10-01,19.61911,24.84537837837838,16.128285714285713,16.602392857142856
1952-11-01,16.29476,24.16481081081081,17.39957142857143,10.956803571428571
1952-12-01,13.057689999999997,23.51408108108108,18.865285714285715,5.423053571428572
1953-01-01,12.33147,23.57197297297297,20.53928571428571,3.878732142857143
1953-02-01,13.958070000000003,24.542135135135137,20.45057142857143,6.153464285714286
1953-03-01,17.071670000000005,25.784000000000002,20.062857142857144,10.941410714285714
1953-04-01,19.605580000000003,26.11483783783784,17.37714285714286,15.583375000000002
1953-05-01,22.499439999999996,26.32845945945946,15.644428571428572,20.826428571428572
1953-06-01,23.900710000000004,25.328,13.376142857142856,24.27325
1953-07-01,24.296280000000003,24.12154054054054,12.249285714285717,25.917607142857143
1953-08-01,24.020809999999997,24.35897297297297,13.358857142857143,25.130124999999996
1953-09-01,22.286609999999996,24.764108108108108,14.957142857142856,21.565875
1953-10-01,20.03258,24.955972972972972,15.657714285714286,17.326482142857145
1953-11-01,16.10732,24.26748648648649,17.401285714285713,10.554035714285714
1953-12-01,13.50991,23.235945945945943,19.08557142857143,6.386821428571429
1954-01-01,11.95634,23.3512972972973,20.441,3.366946428571429
1954-02-01,13.75714,24.455945945945945,20.47114285714286,5.849035714285714
1954-03-01,16.446379999999998,25.55672972972973,19.59028571428572,10.03405357142857
1954-04-01,19.530789999999996,25.94232432432433,17.217714285714287,15.583732142857144
1954-05-01,22.292869999999997,26.207243243243244,14.765285714285714,20.647535714285713
1954-06-01,23.5944,25.10716216216216,13.512714285714283,23.855107142857147
1954-07-01,23.77041,23.879729729729725,12.5,25.106982142857138
1954-08-01,23.902009999999997,24.038783783783785,13.626857142857142,25.096035714285716
1954-09-01,22.374180000000003,24.562324324324326,14.466857142857142,21.916857142857143
1954-10-01,19.35838,24.481513513513516,15.558285714285713,16.448464285714287
1954-11-01,16.638009999999998,24.00018918918919,17.689714285714285,11.64225
1954-12-01,12.731319999999998,23.21872972972973,19.132,5.002053571428571
1955-01-01,12.13537,23.181486486486488,20.424,3.800964285714286
1955-02-01,14.20748,24.115756756756756,20.342857142857145,6.894017857142856
1955-03-01,16.4637,25.329918918918914,19.504285714285714,10.225589285714287
1955-04-01,19.267780000000002,25.725918918918918,16.952285714285715,15.29023214285714
1955-05-01,22.094079999999995,25.952216216216215,14.818571428571428,20.454392857142857
1955-06-01,23.71915,24.931837837837833,13.213571428571427,24.231107142857145
1955-07-01,24.309950000000004,24.1044054054054,12.467714285714285,25.926035714285717
1955-08-01,24.009010000000007,24.069054054054053,13.085999999999999,25.334714285714288
1955-09-01,22.548959999999997,24.58954054054054,14.379000000000001,22.221964285714282
1955-10-01,19.45287,24.59862162162162,14.920285714285715,16.619571428571426
1955-11-01,15.937629999999997,23.85491891891892,16.604714285714287,10.62317857142857
1955-12-01,13.264510000000003,22.786945945945952,18.43514285714286,6.3265714285714285
1956-01-01,11.997630000000001,22.825945945945946,20.352428571428568,3.7988571428571425
1956-02-01,12.843869999999999,24.044702702702704,20.547285714285714,4.480392857142857
1956-03-01,16.07633,25.47748648648649,19.721857142857147,9.409160714285715
1956-04-01,19.37029,25.807270270270273,16.837142857142855,15.43392857142857
1956-05-01,21.85434,25.848243243243243,14.222714285714284,20.169464285714287
1956-06-01,23.29427,24.712702702702696,12.611714285714285,23.692410714285717
1956-07-01,23.680330000000005,23.694540540540544,12.763571428571428,25.035535714285714
1956-08-01,23.41952,23.92513513513514,12.583714285714285,24.43992857142857
1956-09-01,22.215639999999997,24.48683783783784,14.286428571428573,21.706178571428573
1956-10-01,19.20374,24.409351351351347,15.09242857142857,16.278232142857142
1956-11-01,15.31555,23.844675675675678,16.81042857142857,9.493374999999999
1956-12-01,12.499600000000003,22.968621621621626,18.27942857142857,4.860089285714286
1957-01-01,11.76835,22.988486486486487,20.194999999999997,3.301714285714286
1957-02-01,13.030520000000001,23.72132432432432,20.046142857142858,5.089999999999999
1957-03-01,15.94932,24.900000000000002,19.369571428571426,9.607946428571429
1957-04-01,19.415229999999998,25.818810810810817,16.938,15.493946428571428
1957-05-01,21.882320000000004,26.213243243243245,15.033142857142858,19.876964285714287
1957-06-01,23.667259999999995,25.432729729729733,13.68157142857143,23.749
1957-07-01,24.20019,24.48397297297297,12.472571428571428,25.478642857142855
1957-08-01,23.977200000000003,24.50510810810811,13.449571428571428,24.944357142857143
1957-09-01,22.11799,25.02724324324324,14.231714285714288,21.181589285714285
1957-10-01,19.704780000000003,25.023864864864866,15.886999999999997,16.667607142857143
1957-11-01,16.91055,24.69891891891892,17.712142857142858,11.664464285714285
1957-12-01,13.671059999999997,23.787945945945943,19.65057142857143,6.23925
1958-01-01,12.623719999999999,23.847,20.23157142857143,4.257357142857143
1958-02-01,13.886749999999997,24.327783783783783,20.728857142857144,6.132946428571429
1958-03-01,16.93883,25.897540540540547,19.705999999999996,10.673785714285714
1958-04-01,20.172269999999997,26.562216216216214,17.445,16.291249999999998
1958-05-01,22.478180000000005,26.43716216216216,15.406285714285714,20.746410714285712
1958-06-01,23.795090000000005,25.49283783783784,13.349571428571426,23.979053571428572
1958-07-01,24.272300000000005,24.235108108108115,13.52342857142857,25.64048214285714
1958-08-01,23.82344,24.377054054054053,13.886571428571427,24.699767857142856
1958-09-01,22.400179999999995,24.947378378378374,14.118428571428572,21.75242857142857
1958-10-01,19.52205,24.96227027027027,15.940285714285713,16.375339285714286
1958-11-01,16.55596,24.68272972972973,18.49742857142857,10.943803571428573
1958-12-01,13.856779999999999,23.580270270270272,19.234428571428573,6.760125
1959-01-01,12.3878,23.476486486486486,20.58314285714286,4.036928571428572
1959-02-01,13.64407,24.364837837837843,21.014999999999997,5.639339285714286
1959-03-01,17.12431,25.482756756756757,19.595428571428574,11.292875
1959-04-01,20.137040000000002,26.33516216216216,17.911,16.320107142857143
1959-05-01,22.437219999999996,26.467297297297296,15.032857142857141,20.700035714285715
1959-06-01,23.793480000000002,25.39516216216216,13.496571428571428,24.02233928571429
1959-07-01,24.414199999999997,24.260486486486485,13.665285714285714,25.859375
1959-08-01,24.16181,24.21972972972973,13.627571428571429,25.440321428571426
1959-09-01,22.287490000000002,24.75962162162162,14.98342857142857,21.567125
1959-10-01,19.763379999999998,24.88921621621622,15.766,16.876339285714288
1959-11-01,16.03198,24.40464864864865,17.94,10.261535714285714
1959-12-01,13.465659999999998,23.56916216216216,19.113857142857142,6.0841071428571425
1960-01-01,12.438329999999999,23.37027027027027,20.769,4.174107142857143
1960-02-01,14.769459999999999,24.392702702702703,20.16714285714286,7.736535714285714
1960-03-01,16.44632,25.152540540540542,19.432,10.320785714285716
1960-04-01,19.45444,25.889108108108108,17.035714285714285,15.505303571428572
1960-05-01,22.238769999999995,26.095216216216215,14.321142857142856,20.680464285714283
1960-06-01,23.904429999999998,25.23132432432432,13.217571428571429,24.363589285714284
1960-07-01,24.199099999999998,24.343837837837835,12.793999999999999,25.529107142857146
1960-08-01,23.9456,24.558162162162166,13.524714285714285,24.843482142857145
1960-09-01,22.603509999999996,24.869648648648646,14.784428571428574,22.083625
1960-10-01,19.76188,24.93232432432432,16.586142857142857,16.742660714285716
1960-11-01,16.530720000000002,24.320135135135136,17.630428571428574,11.246678571428573
1960-12-01,13.44574,23.753,19.536285714285714,5.874267857142856
1961-01-01,12.34063,23.533540540540535,20.853857142857144,3.881160714285714
1961-02-01,13.804289999999998,23.82491891891892,20.625714285714285,6.330839285714285
1961-03-01,17.085800000000003,25.545621621621624,19.699714285714286,11.169535714285715
1961-04-01,19.99053,26.104189189189192,17.79842857142857,16.225160714285714
1961-05-01,22.403299999999998,26.301000000000002,15.191428571428572,20.72951785714286
1961-06-01,23.968129999999995,24.991918918918916,13.927714285714286,24.54675
1961-07-01,24.30744,23.994594594594595,13.464285714285714,25.869535714285714
1961-08-01,24.055960000000006,24.129567567567562,14.035857142857143,25.259839285714285
1961-09-01,22.55346,24.73264864864865,15.254,22.02607142857143
1961-10-01,19.686930000000004,24.617270270270268,16.585857142857144,16.817017857142858
1961-11-01,16.558949999999996,24.15889189189189,18.297,11.320303571428571
1961-12-01,12.984839999999998,23.13764864864865,19.183285714285713,5.501928571428571
1962-01-01,12.138259999999997,22.9004054054054,19.991142857142854,4.045946428571429
1962-02-01,13.84586,24.12237837837838,20.09971428571429,6.274285714285715
1962-03-01,16.47597,25.303405405405403,19.914428571428573,10.213750000000001
1962-04-01,19.521549999999998,25.851945945945946,17.166857142857143,15.633303571428572
1962-05-01,22.279730000000004,25.934864864864863,14.821571428571428,20.796999999999997
1962-06-01,23.527309999999996,25.015837837837836,13.384428571428572,23.811678571428576
1962-07-01,24.173729999999995,24.285513513513514,12.679857142857141,25.536607142857143
